stem,box_idx,x0,y0,x1,y1,box_area_px
SS21-42510^2021_07_08_09_06_02^^,1,872.0,960.0,1137.0,1234.0,72610.0
SS21-42510^2021_07_08_09_06_02^^,2,681.0,916.0,986.0,1223.0,93635.0
SS21-42510^2021_07_08_09_06_02^^,3,1748.0,782.0,2057.0,1136.0,109386.0
SS21-42510^2021_07_09_07_41_19^^,0,1830.0,807.0,2146.0,1163.0,112496.0
SS21-42510^2021_07_09_10_09_20^^,0,1258.0,1342.0,1522.0,1537.0,51480.0
SS21-42510^2021_07_09_10_09_43^^,0,1269.0,513.0,1446.0,678.0,29205.0
SS21-42510^2021_07_09_10_15_06^^,0,1688.0,442.0,1953.0,653.0,55915.0
SS21-42545^2021_07_08_09_59_00^^,0,1114.0,678.0,1459.0,889.0,72795.0
SS21-42545^2021_07_08_09_59_00^^,1,1084.0,1022.0,1420.0,1228.0,69216.0
SS21-42545^2021_07_08_09_59_00^^,2,1084.0,1012.0,1347.0,1191.0,47077.0
SS21-42826^2021_07_09_08_20_44^^,0,1144.0,667.0,1578.0,951.0,123256.0
SS21-42826^2021_07_09_08_20_44^^,1,1076.0,676.0,1488.0,1004.0,135136.0
SS21-42826^2021_07_09_08_20_44^^,2,1162.0,716.0,1578.0,1066.0,145600.0
SS21-42826^2021_07_09_08_20_44^^,3,1076.0,772.0,1492.0,1066.0,122304.0
SS21-42826^2021_07_09_08_20_44^^,4,1252.0,677.0,1578.0,999.0,104972.0
SS21-42835^2021_07_09_08_52_52^^,0,850.0,0.0,1566.0,766.0,548456.0
SS21-42835^2021_07_09_08_52_52^^,1,1929.0,715.0,2731.0,1720.0,806010.0
SS21-42835^2021_07_09_08_52_52^^,2,1251.0,768.0,1612.0,1133.0,131765.0
SS21-42835^2021_07_09_08_52_52^^,3,1959.0,618.0,2530.0,1306.0,392848.0
SS21-42835^2021_07_09_09_33_20^^,0,1637.0,534.0,1998.0,919.0,138985.0
SS21-42835^2021_07_09_09_33_20^^,1,1544.0,521.0,1774.0,767.0,56580.0
SS21-42835^2021_07_09_09_33_20^^,2,1580.0,515.0,1889.0,838.0,99807.0
SS21-42835^2021_07_09_09_33_20^^,3,1729.0,438.0,2076.0,901.0,160661.0
SS21-42835^2021_07_09_09_33_20^^,4,1015.0,518.0,1251.0,821.0,71508.0
SS21-42835^2021_07_09_09_33_20^^,5,792.0,674.0,1085.0,963.0,84677.0
SS21-42835^2021_07_12_07_49_31^^,0,1674.0,473.0,2045.0,899.0,158046.0
SS21-42835^2021_07_12_07_49_31^^,1,1517.0,385.0,1843.0,727.0,111492.0
SS21-42835^2021_07_12_07_49_31^^,2,1510.0,392.0,2002.0,832.0,216480.0
SS21-42835^2021_07_12_07_49_31^^,3,746.0,395.0,1093.0,773.0,131166.0
SS21-42835^2021_07_12_07_49_31^^,4,546.0,502.0,890.0,895.0,135192.0
SS21-42835^2021_07_12_07_49_31^^,5,822.0,261.0,1188.0,799.0,196908.0
SS21-42835^2021_07_12_07_49_31^^,6,1751.0,378.0,2139.0,848.0,182360.0
SS21-42835^2021_07_12_07_49_31^^,7,658.0,489.0,1011.0,788.0,105547.0
SS21-42835^2021_07_12_10_40_39^1234^,0,1240.0,428.0,1625.0,913.0,186725.0
SS21-42835^2021_07_12_10_40_39^1234^,1,1181.0,509.0,1536.0,1001.0,174660.0
SS21-42835^2021_07_12_10_40_39^1234^,2,1317.0,354.0,1718.0,814.0,184460.0
SS21-42835^2021_07_12_10_40_39^1234^,3,1086.0,309.0,1436.0,688.0,132650.0
SS21-42835^2021_07_12_10_40_39^1234^,4,1169.0,290.0,1623.0,764.0,215196.0
SS21-42835^2021_07_12_10_40_39^1234^,5,1102.0,396.0,1503.0,887.0,196891.0
SS21-42835^2021_07_12_10_40_39^1234^,6,1084.0,411.0,1353.0,758.0,93343.0
SS21-43481^2021_07_13_09_30_20^^,0,742.0,525.0,1106.0,985.0,167440.0
SS21-43481^2021_07_13_09_30_20^^,1,1793.0,520.0,2183.0,974.0,177060.0
SS21-43481^2021_07_13_09_30_20^^,2,782.0,669.0,1083.0,1070.0,120701.0
SS21-43481^2021_07_13_09_30_20^^,3,799.0,397.0,1210.0,942.0,223995.0
SS21-43481^2021_07_13_09_30_38^^,0,1300.0,709.0,1532.0,996.0,66584.0
SS21-43481^2021_07_14_07_51_58^^,0,675.0,408.0,1223.0,1160.0,412096.0
SS21-43481^2021_07_14_07_51_58^^,1,377.0,900.0,1008.0,1599.0,441069.0
SS21-43481^2021_07_14_07_51_58^^,2,1530.0,436.0,2190.0,1245.0,533940.0
SS21-43481^2021_07_14_07_51_58^^,3,767.0,256.0,1343.0,1083.0,476352.0
SS21-43481^2021_07_14_07_51_58^^,4,648.0,554.0,1343.0,1413.0,597005.0
SS21-43481^2021_07_14_07_51_58^^,5,1478.0,552.0,2334.0,1528.0,835456.0
SS21-43481^2021_07_14_07_51_58^^,6,377.0,497.0,1205.0,1299.0,664056.0
SS21-43481^2021_07_14_07_51_58^^,7,540.0,125.0,1213.0,1044.0,618487.0
SS21-43481^2021_07_14_07_51_58^^,8,298.0,736.0,877.0,1534.0,462042.0
SS21-43481^2021_07_14_07_51_58^^,9,298.0,214.0,971.0,1126.0,613776.0
SS21-43481^2021_07_14_07_52_16^^,0,1412.0,397.0,1990.0,1056.0,380902.0
SS21-43481^2021_07_14_07_52_16^^,1,1229.0,440.0,1899.0,1185.0,499150.0
SS21-43481^2021_07_14_07_52_16^^,2,1054.0,879.0,1468.0,1428.0,227286.0
SS21-43481^2021_07_14_07_52_16^^,3,986.0,1244.0,1450.0,1807.0,261232.0
SS21-43481^2021_07_14_07_52_16^^,4,990.0,394.0,1552.0,1024.0,354060.0
SS21-43481^2021_07_14_13_55_25^^,0,1077.0,480.0,2044.0,1197.0,693339.0
SS21-43481^2021_07_14_13_55_25^^,1,620.0,880.0,1731.0,1603.0,803253.0
SS21-43481^2021_07_14_13_55_25^^,2,959.0,501.0,1900.0,1238.0,693517.0
SS21-43481^2021_07_14_13_55_25^^,3,524.0,480.0,1742.0,1468.0,1203384.0
SS21-43481^2021_07_14_13_55_25^^,4,911.0,774.0,2044.0,1603.0,939257.0
SS21-43484^2021_07_13_09_29_14^^,0,1769.0,976.0,2124.0,1387.0,145905.0
SS21-43484^2021_07_13_09_29_14^^,1,761.0,796.0,1154.0,1252.0,179208.0
SS21-43484^2021_07_13_09_29_14^^,2,1865.0,1043.0,2196.0,1437.0,130414.0
SS21-43484^2021_07_13_09_29_14^^,3,1017.0,1041.0,1309.0,1383.0,99864.0
SS21-43484^2021_07_13_09_29_14^^,4,828.0,929.0,1192.0,1334.0,147420.0
SS21-43484^2021_07_13_09_29_24^^,0,2025.0,780.0,2207.0,1022.0,44044.0
SS21-43484^2021_07_14_07_52_54^^,0,1657.0,923.0,2052.0,1331.0,161160.0
SS21-43484^2021_07_14_07_52_54^^,1,1080.0,910.0,1518.0,1391.0,210678.0
SS21-43484^2021_07_14_07_52_54^^,2,1260.0,941.0,1604.0,1329.0,133472.0
SS21-43484^2021_07_14_07_52_54^^,3,844.0,765.0,1253.0,1228.0,189367.0
SS21-43484^2021_07_14_07_52_54^^,4,933.0,829.0,1436.0,1360.0,267093.0
SS21-43484^2021_07_14_07_52_54^^,5,1467.0,847.0,1996.0,1349.0,265558.0
SS21-43484^2021_07_14_07_52_54^^,6,1114.0,1094.0,1418.0,1433.0,103056.0
SS21-43484^2021_07_14_07_52_54^^,7,1699.0,1034.0,2021.0,1451.0,134274.0
SS21-43484^2021_07_14_07_53_04^^,0,842.0,1151.0,1099.0,1614.0,118991.0
SS21-43484^2021_07_14_14_02_46^^,0,1158.0,898.0,2393.0,1540.0,792870.0
SS21-43484^2021_07_14_14_02_46^^,1,900.0,983.0,1963.0,1540.0,592091.0
SS21-43484^2021_07_14_14_02_46^^,2,1213.0,583.0,2068.0,1282.0,597645.0
SS21-43484^2021_07_14_14_02_46^^,3,2063.0,877.0,2520.0,1395.0,236726.0
SS21-43484^2021_07_14_14_02_46^^,4,433.0,583.0,1491.0,1428.0,894010.0
SS21-43484^2021_07_14_14_02_46^^,5,227.0,583.0,1958.0,1547.0,1668684.0
SS21-43863^2021_07_14_09_57_54^^,0,1756.0,136.0,2220.0,643.0,235248.0
SS21-43863^2021_07_14_09_57_54^^,1,1686.0,632.0,2204.0,1259.0,324786.0
SS21-43863^2021_07_15_07_48_51^^,0,1745.0,67.0,2317.0,550.0,276276.0
SS21-43863^2021_07_15_15_49_11^^,0,867.0,684.0,1484.0,971.0,177079.0
SS21-43863^2021_07_15_15_49_11^^,1,995.0,749.0,1524.0,1046.0,157113.0
SS21-43863^2021_07_15_15_49_11^^,2,1455.0,189.0,2060.0,514.0,196625.0
SS21-43863^2021_07_15_15_49_11^^,3,827.0,734.0,1353.0,1062.0,172528.0
SS21-43863^2021_07_15_15_49_35^^,0,805.0,1087.0,1719.0,1515.0,391192.0
SS21-43863^2021_07_15_15_49_35^^,1,1083.0,978.0,2039.0,1472.0,472264.0
SS21-43863^2021_07_15_15_51_38^^,0,1186.0,1159.0,1934.0,1594.0,325380.0
SS21-43863^2021_07_15_15_51_38^^,1,996.0,1179.0,1696.0,1585.0,284200.0
SS21-43863^2021_07_15_15_51_38^^,2,1186.0,663.0,2020.0,1092.0,357786.0
SS21-43863^2021_07_15_15_51_38^^,3,792.0,663.0,1544.0,1052.0,292528.0
SS21-43863^2021_07_15_15_51_38^^,4,711.0,150.0,1405.0,587.0,303278.0
SS21-43863^2021_07_15_15_51_38^^,5,858.0,1095.0,1579.0,1499.0,291284.0
SS21-43863^2021_07_15_15_51_38^^,6,869.0,1242.0,1606.0,1594.0,259424.0
SS21-43863^2021_07_15_15_55_01^^,0,1102.0,1131.0,1762.0,1580.0,296340.0
SS21-43863^2021_07_15_15_55_01^^,1,1091.0,653.0,1775.0,1138.0,331740.0
SS21-43863^2021_07_15_15_55_01^^,2,839.0,1156.0,1598.0,1580.0,321816.0
SS21-43863^2021_07_15_15_55_01^^,3,950.0,960.0,1655.0,1519.0,394095.0
SS21-43863^2021_07_15_15_55_01^^,4,1309.0,1064.0,1864.0,1577.0,284715.0
SS21-43863^2021_07_15_15_55_01^^,5,1327.0,654.0,1912.0,1075.0,246285.0
SS21-43863^2021_07_15_15_55_24^^,0,1303.0,607.0,1878.0,1036.0,246675.0
SS21-43863^2021_07_15_15_55_24^^,1,1276.0,1113.0,1896.0,1562.0,278380.0
SS21-43863^2021_07_15_15_55_24^^,2,1146.0,1189.0,1806.0,1633.0,293040.0
SS21-43863^2021_07_15_15_55_24^^,3,939.0,1174.0,1583.0,1591.0,268548.0
SS21-43863^2021_07_15_15_55_24^^,4,1153.0,509.0,1797.0,945.0,280784.0
SS21-44234^2021_07_15_13_40_24^^,0,1162.0,487.0,1974.0,996.0,413308.0
SS21-44234^2021_07_15_13_40_24^^,1,1233.0,672.0,1974.0,1207.0,396435.0
SS21-44234^2021_07_15_13_40_24^^,2,983.0,487.0,1771.0,1044.0,438916.0
SS21-44234^2021_07_15_13_40_24^^,3,1285.0,501.0,1974.0,1124.0,429247.0
SS21-44234^2021_07_15_13_40_24^^,4,983.0,556.0,1678.0,1183.0,435765.0
SS21-44234^2021_07_15_13_40_24^^,5,983.0,729.0,1683.0,1207.0,334600.0
SS21-44745^2021_07_16_16_24_56^^,0,1549.0,357.0,1830.0,717.0,101160.0
SS21-44745^2021_07_19_07_38_19^^,0,1365.0,732.0,1755.0,1245.0,200070.0
SS21-44745^2021_07_19_07_38_19^^,1,1248.0,598.0,1702.0,1197.0,271946.0
SS21-44745^2021_07_19_07_38_19^^,2,1416.0,611.0,1822.0,1184.0,232638.0
SS21-44745^2021_07_19_07_38_19^^,3,1274.0,825.0,1653.0,1233.0,154632.0
SS21-45063^2021_07_19_15_44_32^^,0,1177.0,774.0,1599.0,1077.0,127866.0
SS21-45063^2021_07_19_15_44_32^^,1,1235.0,659.0,1705.0,1022.0,170610.0
SS21-45063^2021_07_19_15_44_32^^,2,1167.0,711.0,1540.0,1027.0,117868.0
SS21-45063^2021_07_19_15_44_32^^,3,1339.0,634.0,1782.0,941.0,136001.0
SS21-45063^2021_07_19_15_44_32^^,4,1167.0,862.0,1533.0,1078.0,79056.0
SS21-45226^2021_07_20_14_29_20^^,0,1106.0,759.0,1552.0,1016.0,114622.0
SS21-45226^2021_07_20_14_29_20^^,1,1058.0,754.0,1437.0,979.0,85275.0
SS21-45226^2021_07_20_14_29_20^^,2,1200.0,754.0,1614.0,997.0,100602.0
SS21-45755^2021_07_21_15_42_50^^,0,1022.0,568.0,1634.0,967.0,244188.0
SS21-45755^2021_07_21_15_42_50^^,1,993.0,627.0,1660.0,1072.0,296815.0
SS21-45755^2021_07_21_15_42_50^^,2,1185.0,568.0,1808.0,963.0,246085.0
SS21-45755^2021_07_21_15_42_50^^,3,1182.0,645.0,1808.0,1072.0,267302.0
SS21-45763^2021_07_22_09_13_13^^,0,1051.0,1026.0,1730.0,1578.0,374808.0
SS21-45763^2021_07_22_09_13_13^^,1,1107.0,280.0,1763.0,865.0,383760.0
SS21-45763^2021_07_22_09_13_13^^,2,1107.0,386.0,1589.0,896.0,245820.0
SS21-45763^2021_07_22_09_13_13^^,3,1153.0,506.0,1712.0,900.0,220246.0
SS21-45774^2021_07_22_08_19_26^^,0,1328.0,744.0,1675.0,1109.0,126655.0
SS21-45774^2021_07_22_08_22_02^^,0,1316.0,803.0,1493.0,1051.0,43896.0
SS21-45774^2021_07_22_08_22_02^^,1,1331.0,848.0,1527.0,1119.0,53116.0
SS21-45774^2021_07_22_08_22_02^^,2,1328.0,717.0,1524.0,1017.0,58800.0
SS21-45922^2021_07_22_13_55_53^^,0,676.0,355.0,1760.0,1005.0,704600.0
SS21-45922^2021_07_22_13_55_53^^,1,887.0,355.0,2042.0,1172.0,943635.0
SS21-45922^2021_07_22_13_55_53^^,2,672.0,355.0,1608.0,1230.0,819000.0
SS21-45922^2021_07_22_13_55_53^^,3,704.0,355.0,1912.0,1266.0,1100488.0
SS21-47168^2021_07_28_09_31_27^^,0,615.0,565.0,1184.0,1288.0,411387.0
SS21-47168^2021_07_28_09_31_27^^,1,1707.0,449.0,2215.0,1119.0,340360.0
SS21-47168^2021_07_28_09_31_27^^,2,683.0,296.0,1242.0,953.0,367263.0
SS21-47168^2021_07_28_09_31_27^^,3,733.0,495.0,1346.0,1186.0,423583.0
SS21-47168^2021_07_28_09_31_27^^,4,485.0,476.0,1063.0,1206.0,421940.0
SS21-47168^2021_07_28_09_31_27^^,5,1546.0,309.0,2174.0,986.0,425156.0
SS21-47168^2021_07_28_09_31_27^^,6,1610.0,264.0,2190.0,805.0,313780.0
SS21-47168^2021_07_29_07_44_35^^,0,582.0,249.0,1192.0,1143.0,545340.0
SS21-47168^2021_07_29_07_44_35^^,1,612.0,419.0,1398.0,1263.0,663384.0
SS21-47168^2021_07_29_07_44_35^^,2,1558.0,260.0,2314.0,1137.0,663012.0
SS21-47168^2021_07_29_07_44_35^^,3,1761.0,390.0,2428.0,1177.0,524929.0
SS21-47168^2021_07_29_07_44_35^^,4,1723.0,249.0,2423.0,851.0,421400.0
SS21-47168^2021_07_29_07_44_35^^,5,582.0,184.0,1372.0,930.0,589340.0
SS21-47168^2021_07_29_07_44_35^^,6,582.0,541.0,1320.0,1545.0,740952.0
SS21-47168^2021_07_29_07_44_35^^,7,1405.0,501.0,2228.0,1402.0,741523.0
SS21-47168^2021_07_29_07_44_35^^,8,780.0,205.0,1414.0,1021.0,517344.0
SS21-47476^2021_07_29_09_21_30^^,0,1661.0,159.0,1884.0,381.0,49506.0
SS21-47476^2021_07_30_07_46_07^^,0,1679.0,125.0,1926.0,346.0,54587.0
SS21-47476^2021_07_30_10_28_43^^,0,1246.0,634.0,1804.0,1275.0,357678.0
SS21-47476^2021_07_30_10_28_43^^,1,1244.0,410.0,1811.0,1044.0,359478.0
SS21-47476^2021_07_30_10_28_43^^,2,1039.0,526.0,1739.0,1146.0,434000.0
SS21-47476^2021_07_30_10_28_43^^,3,1327.0,691.0,1965.0,1446.0,481690.0
SS21-47476^2021_07_30_10_28_43^^,4,1324.0,519.0,1968.0,1153.0,408296.0
SS21-47476^2021_07_30_10_28_43^^,5,1158.0,164.0,1965.0,1062.0,724686.0
SS21-47476^2021_07_30_10_28_43^^,6,1349.0,333.0,2284.0,1177.0,789140.0
SS21-47476^2021_07_30_10_28_43^^,7,1020.0,283.0,1758.0,942.0,486342.0
SS21-48746^2021-08-04_11-13-42,0,1760.0,947.0,1954.0,1129.0,35308.0
SS21-48746^2021_08_05_07_31_16^^,0,812.0,442.0,1112.0,891.0,134700.0
SS21-48746^2021_08_05_14_14_58^^,0,1351.0,1283.0,1599.0,1481.0,49104.0
SS21-48746^2021_08_05_14_14_58^^,1,1321.0,1216.0,1544.0,1435.0,48837.0
SS21-48746^2021_08_05_14_14_58^^,2,1381.0,1253.0,1739.0,1506.0,90574.0
SS21-48746^2021_08_05_14_14_58^^,3,1365.0,1351.0,1581.0,1527.0,38016.0
SS21-48760^2021_08_04_13_34_57^^,0,1052.0,671.0,1622.0,1073.0,229140.0
SS21-48760^2021_08_04_13_34_57^^,1,1154.0,677.0,1748.0,1073.0,235224.0
SS21-48867^2021_08_05_08_19_54^^,0,1240.0,738.0,1627.0,1057.0,123453.0
SS21-48867^2021_08_05_08_19_54^^,1,1170.0,777.0,1550.0,1097.0,121600.0
SS21-48867^2021_08_05_08_19_54^^,2,1301.0,724.0,1649.0,957.0,81084.0
SS21-48867^2021_08_05_08_19_54^^,3,1316.0,787.0,1678.0,1097.0,112220.0
SS21-48867^2021_08_05_08_19_54^^,4,1170.0,724.0,1562.0,1002.0,108976.0
SS21-49019^2021_08_05_10_35_35^^,0,1896.0,640.0,2251.0,1039.0,141645.0
SS21-49019^2021_08_05_10_35_35^^,1,607.0,462.0,1096.0,888.0,208314.0
SS21-49019^2021_08_05_10_35_35^^,2,1531.0,775.0,1974.0,1306.0,235233.0
SS21-49019^2021_08_05_10_35_35^^,3,1751.0,515.0,2232.0,996.0,231361.0
SS21-49019^2021_08_05_10_35_35^^,4,991.0,686.0,1531.0,1338.0,352080.0
SS21-49019^2021_08_05_10_35_35^^,5,2009.0,695.0,2284.0,1108.0,113575.0
SS21-49019^2021_08_05_10_35_35^^,6,714.0,485.0,1243.0,1009.0,277196.0
SS21-49019^2021_08_05_10_35_35^^,7,1981.0,590.0,2284.0,978.0,117564.0
SS21-49019^2021_08_05_10_35_35^^,8,564.0,498.0,932.0,840.0,125856.0
SS21-49019^2021_08_06_09_24_34^^,0,1534.0,711.0,2186.0,1370.0,429668.0
SS21-49019^2021_08_06_09_24_34^^,1,716.0,466.0,1208.0,1043.0,283884.0
SS21-49019^2021_08_06_09_24_34^^,2,449.0,728.0,1019.0,1241.0,292410.0
SS21-49019^2021_08_06_09_24_34^^,3,633.0,572.0,1146.0,1224.0,334476.0
SS21-49019^2021_08_06_09_24_34^^,4,1766.0,802.0,2198.0,1358.0,240192.0
SS21-49019^2021_08_06_09_24_34^^,5,850.0,344.0,1331.0,996.0,313612.0
SS21-49019^2021_08_06_09_24_34^^,6,449.0,685.0,794.0,1159.0,163530.0
SS21-49019^2021_08_06_09_24_34^^,7,1423.0,631.0,2032.0,1222.0,359919.0
SS21-49019^2021_08_06_09_29_47^^,0,1236.0,476.0,1690.0,937.0,209294.0
SS21-49019^2021_08_06_09_29_47^^,1,1133.0,476.0,1734.0,1190.0,429114.0
SS21-49019^2021_08_06_09_29_47^^,2,681.0,882.0,1579.0,1525.0,577414.0
SS21-49019^2021_08_06_09_29_47^^,3,963.0,476.0,1644.0,989.0,349353.0
SS21-49019^2021_08_06_09_29_47^^,4,1019.0,537.0,1933.0,1375.0,765932.0
SS21-49019^2021_08_06_09_29_47^^,5,465.0,700.0,1181.0,1391.0,494756.0
SS21-49019^2021_08_06_09_30_04^^,0,1329.0,371.0,1792.0,834.0,214369.0
SS21-49019^2021_08_06_09_30_04^^,1,1205.0,371.0,1833.0,1059.0,432064.0
SS21-49019^2021_08_06_09_30_04^^,2,919.0,913.0,1683.0,1457.0,415616.0
SS21-49019^2021_08_06_09_30_04^^,3,1048.0,731.0,1897.0,1457.0,616374.0
SS21-49019^2021_08_06_09_30_04^^,4,959.0,373.0,1734.0,1192.0,634725.0
SS21-49019^2021_08_06_09_30_04^^,5,1276.0,661.0,1840.0,1356.0,391980.0
SS21-49019^2021_08_06_09_30_04^^,6,1404.0,371.0,1973.0,954.0,331727.0
SS21-49019^2021_08_06_09_30_04^^,7,1269.0,386.0,2023.0,1277.0,671814.0
SS21-49161^2021_08_05_14_15_29^^,0,2083.0,858.0,2320.0,1166.0,72996.0
SS21-49161^2021_08_06_07_29_12^^,0,2070.0,755.0,2506.0,1276.0,227156.0
SS21-49161^2021_08_06_07_29_12^^,1,2183.0,766.0,2576.0,1258.0,193356.0
SS21-49161^2021_08_06_07_29_12^^,2,1896.0,610.0,2516.0,1244.0,393080.0
SS21-49161^2021_08_06_07_29_12^^,3,1842.0,816.0,2542.0,1357.0,378700.0
SS21-49161^2021_08_06_07_29_12^^,4,358.0,871.0,879.0,1437.0,294886.0
SS21-49161^2021_08_06_12_57_02^^,0,755.0,1246.0,1170.0,1615.0,153135.0
SS21-49161^2021_08_06_12_57_02^^,1,854.0,791.0,1166.0,1099.0,96096.0
SS21-49161^2021_08_06_12_57_02^^,2,1789.0,741.0,2289.0,1112.0,185500.0
SS21-49161^2021_08_06_12_57_02^^,3,1773.0,1238.0,2288.0,1638.0,206000.0
SS21-49161^2021_08_06_12_57_02^^,4,767.0,1179.0,1211.0,1519.0,150960.0
SS21-49806^2021_08_09_14_37_25^^,0,1670.0,313.0,1942.0,628.0,85680.0
SS21-49806^2021_08_09_14_37_25^^,1,1593.0,346.0,1870.0,650.0,84208.0
SS21-49806^2021_08_09_14_37_25^^,2,1731.0,236.0,1989.0,590.0,91332.0
SS21-49806^2021_08_09_14_37_25^^,3,1735.0,385.0,1985.0,661.0,69000.0
SS21-49806^2021_08_10_07_45_20^^,0,1858.0,524.0,2105.0,816.0,72124.0
SS21-49806^2021_08_10_07_45_20^^,1,1779.0,551.0,2026.0,845.0,72618.0
SS21-49806^2021_08_10_07_45_20^^,2,1919.0,584.0,2142.0,858.0,61102.0
SS21-49806^2021_08_10_07_45_20^^,3,1836.0,420.0,2057.0,748.0,72488.0
SS21-49806^2021_08_10_07_45_20^^,4,1916.0,466.0,2146.0,760.0,67620.0
SS21-49806^2021_08_10_07_45_20^^,5,1858.0,621.0,2072.0,890.0,57566.0
SS21-49875^2021_08_09_14_49_08^^,0,722.0,261.0,1093.0,753.0,182532.0
SS21-49875^2021_08_09_14_49_08^^,1,1716.0,295.0,2090.0,762.0,174658.0
SS21-49875^2021_08_09_14_49_08^^,2,1752.0,426.0,2053.0,857.0,129731.0
SS21-49875^2021_08_09_14_49_08^^,3,1786.0,185.0,2190.0,698.0,207252.0
SS21-49875^2021_08_09_14_49_08^^,4,1249.0,1067.0,1445.0,1205.0,27048.0
SS21-49875^2021_08_09_14_49_08^^,5,796.0,194.0,1213.0,686.0,205164.0
SS21-49875^2021_08_09_14_49_08^^,6,773.0,422.0,1065.0,803.0,111252.0
SS21-49875^2021_08_09_14_49_08^^,7,1296.0,1049.0,1450.0,1205.0,24024.0
SS21-49875^2021_08_10_07_39_45^^,0,1713.0,207.0,2092.0,681.0,179646.0
SS21-49875^2021_08_10_07_39_45^^,1,831.0,198.0,1245.0,697.0,206586.0
SS21-49875^2021_08_10_07_39_45^^,2,1789.0,103.0,2187.0,613.0,202980.0
SS21-49875^2021_08_10_07_39_45^^,3,1704.0,338.0,2017.0,773.0,136155.0
SS21-49875^2021_08_10_07_39_45^^,4,885.0,359.0,1202.0,753.0,124898.0
SS21-49875^2021_08_10_07_39_45^^,5,685.0,264.0,1153.0,734.0,219960.0
SS21-49875^2021_08_10_07_39_45^^,6,1640.0,103.0,2054.0,584.0,199134.0
SS21-49875^2021_08_10_07_39_45^^,7,1798.0,304.0,2178.0,751.0,169860.0
SS21-49875^2021_08_10_07_39_45^^,8,710.0,104.0,1212.0,579.0,238450.0
SS21-50303 Regross,0,1352.0,625.0,1771.0,1023.0,166762.0
SS21-50303^2021_08_11_10_42_27^1234^,0,1651.0,756.0,2239.0,1244.0,286944.0
SS21-50303^2021_08_16_13_02_38^^,0,1352.0,625.0,1771.0,1024.0,167181.0
SS21-50308^2021_08_11_09_07_21^^,0,1280.0,725.0,1657.0,1066.0,128557.0
SS21-50308^2021_08_11_09_07_21^^,1,1242.0,787.0,1594.0,1066.0,98208.0
SS21-50308^2021_08_11_09_07_21^^,2,1242.0,662.0,1643.0,939.0,111077.0
SS21-50308^2021_08_11_09_07_21^^,3,1242.0,692.0,1590.0,1030.0,117624.0
SS21-50308^2021_08_11_09_07_21^^,4,1337.0,672.0,1731.0,1005.0,131202.0
SS21-50416^2021_08_11_13_55_20^1234^,0,1189.0,390.0,1798.0,944.0,337386.0
SS21-50416^2021_08_11_13_55_20^1234^,1,992.0,490.0,1625.0,1078.0,372204.0
SS21-50416^2021_08_11_13_55_20^1234^,2,992.0,390.0,1616.0,894.0,314496.0
SS21-50416^2021_08_11_13_55_20^1234^,3,1009.0,1115.0,1768.0,1567.0,343068.0
SS21-50416^2021_08_11_13_55_20^1234^,4,1157.0,509.0,1798.0,1115.0,388446.0
SS21-50416^2021_08_11_13_55_20^1234^,5,1001.0,855.0,1776.0,1510.0,507625.0
SS21-50416^2021_08_11_13_55_20^1234^,6,1053.0,390.0,1798.0,802.0,306940.0
SS21-50432^2021_08_11_15_20_20^1234^,0,846.0,860.0,1498.0,1332.0,307744.0
SS21-50432^2021_08_11_15_20_20^1234^,1,846.0,737.0,1411.0,1332.0,336175.0
SS21-50432^2021_08_11_15_20_20^1234^,2,846.0,648.0,1493.0,1213.0,365555.0
SS21-50432^2021_08_11_15_20_20^1234^,3,919.0,869.0,1828.0,1332.0,420867.0
SS21-50432^2021_08_11_15_20_20^1234^,4,876.0,696.0,1731.0,1332.0,543780.0
SS21-50432^2021_08_11_15_20_20^1234^,5,1045.0,648.0,1820.0,1225.0,447175.0
SS21-50526^2021-08-13_08-34-36,0,1089.0,747.0,1454.0,1042.0,107675.0
SS21-50526^2021-08-13_08-34-36,1,1073.0,791.0,1454.0,1142.0,133731.0
SS21-50526^2021-08-13_08-34-36,2,1066.0,756.0,1379.0,1094.0,105794.0
SS21-50526^2021_08_13_08_31_07^^,0,1251.0,674.0,1620.0,1031.0,131733.0
SS21-51288^2021_08_16_11_26_34^^,0,1735.0,672.0,2070.0,1071.0,133665.0
SS21-51288^2021_08_16_11_26_34^^,1,1810.0,594.0,2166.0,1030.0,155216.0
SS21-51288^2021_08_16_11_26_34^^,2,1782.0,769.0,2108.0,1198.0,139854.0
SS21-51288^2021_08_16_11_26_34^^,3,1829.0,700.0,2232.0,1152.0,182156.0
SS21-51288^2021_08_16_11_26_34^^,4,1626.0,722.0,2008.0,1130.0,155856.0
SS21-51288^2021_08_16_11_26_34^^,5,610.0,991.0,875.0,1315.0,85860.0
SS21-51288^2021_08_17_07_42_38^^,0,1610.0,702.0,1941.0,1114.0,136372.0
SS21-51288^2021_08_17_07_42_38^^,1,1692.0,611.0,2027.0,1071.0,154100.0
SS21-51288^2021_08_17_07_42_38^^,2,1670.0,737.0,2049.0,1229.0,186468.0
SS21-51288^2021_08_17_07_42_38^^,3,1607.0,794.0,1947.0,1343.0,186660.0
SS21-51288^2021_08_17_07_42_38^^,4,651.0,827.0,934.0,1139.0,88296.0
SS21-51288^2021_08_17_07_42_38^^,5,1663.0,49.0,2227.0,662.0,345732.0
SS21-51288^2021_08_17_10_23_54^^,0,892.0,603.0,1630.0,859.0,188928.0
